k;mean;variance
184.0;1.3855653715673595;0.014071424033111285
185.0;1.367211994634971;0.012339363015546145
186.0;1.4085993861528678;0.01644282417036547
187.0;1.3664713249698333;0.01583532049522853
188.0;1.4299399968638806;0.01130254774298075
189.0;1.403652159042454;0.018317045412600506
190.0;1.388221940978682;0.017699493687941922
191.0;1.4183622334604666;0.013200730019014176
192.0;1.4156258537194188;0.011003097786907898
193.0;1.374702393606;0.01518454566208822
194.0;1.4003113360054138;0.017231964541898265
195.0;1.3942632872930236;0.0152139889214396
196.0;1.4080278709193612;0.014143315863914485
197.0;1.4140101988743594;0.018235926466647855
198.0;1.4152736816164495;0.017537393517456583
199.0;1.383614056203087;0.015899150576561594
200.0;1.384119418421339;0.011775814653291973
201.0;1.4059809186853776;0.01260366566375919
202.0;1.3796556844632641;0.015181962973356505
203.0;1.3962654458701933;0.016672635260259795
204.0;1.370296106100361;0.013043428968517595
205.0;1.438628355850949;0.01284075987096417
206.0;1.4287629244596363;0.013192413319040345
207.0;1.4107864523407727;0.015258051939141187
208.0;1.3419676820586885;0.012365574486620448
209.0;1.4056333533637682;0.013327875098515834
210.0;1.3861469344567332;0.013185441138543273
211.0;1.4317206396115443;0.010951135183790482
212.0;1.400479521484839;0.013883721067210067
213.0;1.3984938898424946;0.014504694270447314
214.0;1.4037352655667976;0.014984192094239348
215.0;1.3808404641890653;0.017330709777702742
216.0;1.4066032372578223;0.01524440640793868
217.0;1.4099659413726189;0.012307310916853512
218.0;1.378661928720208;0.016818380686567828
219.0;1.4229248042920424;0.012379238300551454
220.0;1.412253892090008;0.011958773452715848
221.0;1.3807223974858291;0.012536662205109485
222.0;1.387570600944003;0.013006670576567214
223.0;1.3852691842613174;0.016112398610839955
224.0;1.3802339879242482;0.008759695169790034
225.0;1.401303036758157;0.016872301407069894
226.0;1.4329780932760814;0.016440539330166287
227.0;1.4057269586133858;0.014102214304511272
228.0;1.385548131319449;0.016761214002283812
229.0;1.3868508023525221;0.00995450359471941
230.0;1.4379213972898228;0.014717714185650576
231.0;1.4047407047797418;0.010347702430387901
232.0;1.3860217799014283;0.01650039107762928
233.0;1.3753457583308395;0.013986445451764914
234.0;1.3991256738770006;0.0177250708180765
235.0;1.3808956443117189;0.009753572423709927
236.0;1.4139639026943467;0.012654871293670503
237.0;1.4030804907982735;0.014830089448430079
238.0;1.3901270354484763;0.014225653806293008
239.0;1.380958424273033;0.009672763269143963
240.0;1.435522275086031;0.01085505083973385
241.0;1.3768848854224707;0.014488263939740162
242.0;1.4172425738596772;0.013920037226389771
243.0;1.3895842489727128;0.007956883421579835
244.0;1.3989632431928998;0.008678483119488076
245.0;1.4053793346085524;0.00864276491206682
246.0;1.3935998167320207;0.009908431283115405
247.0;1.4030157802058654;0.0139111942126129
248.0;1.38563148902817;0.010614353580111252
249.0;1.3920871824210288;0.015953249127624296
250.0;1.42780904947401;0.013040278048806177
251.0;1.3899144633424019;0.014208378085817274
252.0;1.3797225986052546;0.016725772128143957
253.0;1.4129335808056953;0.014637748758174713
254.0;1.3996234400138354;0.015294427806438525
255.0;1.4172712528048799;0.012648891831652222
256.0;1.4205089183102593;0.012358521046720172
257.0;1.3747454542541797;0.01260876183647263
258.0;1.403630329277663;0.013418403416774399
259.0;1.4171565288147852;0.009241662330414045
260.0;1.3900796304789487;0.013120784751049877
261.0;1.36341237334275;0.012910979067107777
262.0;1.4155743153789957;0.010654346703573963
263.0;1.3879837008268259;0.015089817242974505
264.0;1.4075507450262055;0.013211683639579306
265.0;1.405331575175155;0.00758270815115593
266.0;1.4081863829914105;0.014695886984547952
267.0;1.3839368232187603;0.008179437955386313
268.0;1.4020869188144254;0.00912515470178219
269.0;1.3626925461990314;0.010942593648141992
270.0;1.4093144663464303;0.008473189766790694
271.0;1.4041924438878113;0.008718104282715841
272.0;1.4185039118954637;0.019271642433911402
273.0;1.4303040826869513;0.012496087966267694
274.0;1.3968145672260137;0.015304134714348801
275.0;1.3918329948577972;0.014425283483717376
276.0;1.3979476077802335;0.01775314297160079
277.0;1.375132320497945;0.010654335334093417
278.0;1.4072679315263859;0.010968227683923514
279.0;1.4181033620113603;0.010424254111297422
280.0;1.37139165294687;0.013703488119220718
281.0;1.3996282148806358;0.011957059071328357
282.0;1.4051952960601486;0.012459500922175787
283.0;1.3895059134678567;0.012442332391249191
284.0;1.421124905066374;0.01077038727038037
285.0;1.3976263386730678;0.012464344158169594
286.0;1.360615864358653;0.017311296769686912
287.0;1.4049029258458972;0.009949331326394348
288.0;1.4044488548833691;0.010338581291598575
289.0;1.4184193626511068;0.015917819970305447
290.0;1.386113523074757;0.018555421264542776
291.0;1.4067197037929242;0.014100514478814224
292.0;1.402533511465225;0.015396988791198158
293.0;1.4141371264596527;0.009108246759586274
294.0;1.3735917054135087;0.009139633038425181
295.0;1.399961832050809;0.012946739073818294
296.0;1.4125287138646052;0.013519916351983177
297.0;1.3713116742847777;0.014153597040476088
298.0;1.42320728753138;0.013297190743606371
299.0;1.3842087040302504;0.013566535754054853
300.0;1.420757448547262;0.013298787487177124
301.0;1.4178236236701003;0.012078432426155248
302.0;1.3663062803438317;0.010907917356700308
303.0;1.4000147060447814;0.01713121216263714
304.0;1.410918877570773;0.013040450327288275
305.0;1.4141860730647975;0.015913705803991818
306.0;1.3576899031661551;0.013809218974940453
307.0;1.395744804358547;0.015135707199061373
308.0;1.4051419709602007;0.011795805967463175
309.0;1.4077338126618009;0.012109499647541457
310.0;1.4071095116103252;0.011684808072838943
311.0;1.3755344677509467;0.014479675199897204
312.0;1.44528988278193;0.014222568063642164
313.0;1.407731907744123;0.013319044529129118
314.0;1.3669794888013171;0.009802841485294528
315.0;1.378784424912575;0.011032694070986117
316.0;1.401355833634791;0.011200997609622941
317.0;1.4070397452376755;0.011656031318596717
318.0;1.4050330281469883;0.014793947465611216
319.0;1.418376129123886;0.011710003377543132
320.0;1.4117318921547461;0.011775073087073358
321.0;1.3671745538523365;0.013713060454976379
322.0;1.3774197994377824;0.016746232679511298
323.0;1.4348622644251239;0.012864930652150872
324.0;1.4117822504391624;0.013164737888732235
325.0;1.4118411458349933;0.012673853130561057
326.0;1.3636522623153484;0.01044960563684297
327.0;1.387090038325532;0.007445783267881198
328.0;1.4047185837527252;0.0134432948662551
329.0;1.4073999160956867;0.010183810866748353
330.0;1.3641861677390823;0.01465172977835627
331.0;1.4290200642134139;0.01253507554910262
332.0;1.414579135071665;0.013374350971591944
333.0;1.3832113375954815;0.013176688450518349
334.0;1.3771908982435577;0.014540959214994327
335.0;1.4249183860148367;0.011605631343939184
336.0;1.413876566513806;0.013471253305975265
337.0;1.3806106795956419;0.010138036346827254
338.0;1.4147335449721938;0.012214656897840865
339.0;1.3936598525312744;0.011899051325118691
340.0;1.4175380396950623;0.014787792625294883
341.0;1.3864898278313509;0.012331817415725881
342.0;1.395510069163615;0.014861540609551091
343.0;1.3853961210099919;0.012229813006420327
344.0;1.3967675772102137;0.013082275994896846
345.0;1.419183533644669;0.008824517769691466
346.0;1.3978903065184494;0.01387898384385314
347.0;1.3945179463558384;0.01100732967972459
348.0;1.3981486118894282;0.009638973207528408
349.0;1.3879082943509748;0.011047169742444367
350.0;1.3981399562795824;0.013610550416185613
351.0;1.3787937952767626;0.010100793472058165
352.0;1.3763862347113283;0.016764342557688112
353.0;1.420267970704409;0.012981650368515498
354.0;1.442497561156499;0.018941090964867263
355.0;1.4037359556236715;0.00974752291325618
356.0;1.3794667850035853;0.014976632627133933
357.0;1.4056248057409653;0.010320663603804923
358.0;1.4028020954027778;0.007536152633275839
359.0;1.396943320319545;0.015415093958964956
360.0;1.4065850990002509;0.008597503685716818
361.0;1.4047372712218862;0.01249248478573056
362.0;1.359167274798513;0.01406212182660879
363.0;1.425145605623716;0.01062371314639102
364.0;1.3911487758502856;0.013779638517434209
365.0;1.3877418321844557;0.01295907987661567
366.0;1.4039223678505002;0.006483472850121863
367.0;1.406043979958296;0.013435738782626829
368.0;1.4043979234548778;0.013507392459682856
369.0;1.4144596332380854;0.012528441925530385
370.0;1.3740754688098744;0.013440065920840337
371.0;1.4002648269155193;0.013086175635314492
372.0;1.3774670045900428;0.011334484830291302
373.0;1.414270203342983;0.013265380721623967
374.0;1.416075159796387;0.011184869892566143
375.0;1.4066980108072766;0.009954775839421089
376.0;1.412363122913766;0.014335259728444648
377.0;1.3959361112640192;0.007251081923724749
378.0;1.3786723199546962;0.012613145414263956
379.0;1.3812601173989494;0.013550984951138748
380.0;1.3941082324414957;0.01260302672785459
381.0;1.375033637428681;0.0120167540497487
382.0;1.4259592882012233;0.010941412451398663
383.0;1.4208400116372004;0.007857713605147754
384.0;1.400837202491617;0.010642059129771569
385.0;1.4205849694901735;0.01666696035639101
386.0;1.3850029242662658;0.01098386377216365
387.0;1.4106738162667538;0.012767187784006102
388.0;1.3967985433345416;0.010096724075194033
389.0;1.3922552480386707;0.009040392987070428
390.0;1.3978947067731051;0.01189558781858504
391.0;1.4012345413319698;0.012027290883315216
392.0;1.3827678054395107;0.010388563854687515
393.0;1.4009342311864494;0.014124059574152387
394.0;1.3899639670216226;0.01486407593937392
395.0;1.4009666353142072;0.014447468835090536
396.0;1.3896054056846043;0.01429525168333495
397.0;1.4207991214029105;0.016515283087188432
398.0;1.3587761726705367;0.011313694444728984
399.0;1.4159144477549328;0.013495084249263992
