k;mean;variance
73.0;1.3681274528788017;0.0182804323363204
74.0;1.4496666355082939;0.025524203307047858
75.0;1.443765735053734;0.023290848882222794
76.0;1.4312074124905547;0.013690167547084547
77.0;1.3451830930102755;0.02364829967526519
78.0;1.3694602455746576;0.019073387824846747
79.0;1.3784557932062185;0.012739507134894142
80.0;1.3653308356862908;0.025318236923163998
81.0;1.401881826538521;0.024856688170637457
82.0;1.415142571585362;0.018092661565501218
83.0;1.389698774821885;0.019976689509787454
84.0;1.4191144955073438;0.021689772761861528
85.0;1.3663481713530887;0.03058078729105264
86.0;1.4589587818314582;0.018506709261481673
87.0;1.4329063599837337;0.021565341559991177
88.0;1.394799707617092;0.014243109803430895
89.0;1.3796173278995674;0.021346319631284146
90.0;1.3881298104123987;0.014947297349478429
91.0;1.3902358792804552;0.018149159654067423
92.0;1.3873224196299623;0.027072900894362196
93.0;1.3744153168235578;0.019511391224548473
94.0;1.408069841541125;0.039591402088554495
95.0;1.408944806024812;0.02101757087900046
96.0;1.390053049318116;0.021207440916023175
97.0;1.4139988329249167;0.020686011146807272
98.0;1.3967958108270164;0.018002362619646186
99.0;1.3823428165220788;0.024807731166617792
100.0;1.3881276376023026;0.024232494275227813
101.0;1.3951258820741395;0.01939332677657596
102.0;1.4553352741700776;0.014875299457895884
103.0;1.3826376973938306;0.022566116097840348
104.0;1.383579323177387;0.015127784651057524
105.0;1.4049802794201716;0.020672463675218116
106.0;1.395477565344963;0.01734306339128707
107.0;1.375660858862168;0.018771035127811603
108.0;1.3961381477279904;0.01719803815494624
109.0;1.4244731356982832;0.025460961328280903
110.0;1.4065623625228063;0.01601312327085559
111.0;1.3619516062179218;0.02065168816018068
112.0;1.3854268424716494;0.02439842287678136
113.0;1.3899370428855615;0.024633846122993363
114.0;1.377553077142382;0.025924021503328617
115.0;1.4383198647655888;0.028145263369487902
116.0;1.425294085600805;0.020952817325733373
117.0;1.3876064537219905;0.026932764542500348
118.0;1.411484920439579;0.017717034319101568
119.0;1.4229522087901083;0.025367272924514864
120.0;1.3882359484207958;0.015408272565885459
121.0;1.3706324875879676;0.014008260652017613
122.0;1.391179235029224;0.015066025207723665
123.0;1.3709275537709715;0.02038026366838291
124.0;1.389530314890504;0.01727904885496504
125.0;1.392129941771396;0.015556734374705105
126.0;1.4210883703725734;0.02065443582454186
127.0;1.4242644881647113;0.025829845909023735
128.0;1.3789856387680839;0.02753878394842191
129.0;1.3905143766126529;0.03262744907046727
130.0;1.3941499329300424;0.02782186944052662
131.0;1.4204956745422794;0.020519464977158702
132.0;1.3952221023003273;0.024893944830241918
133.0;1.402766786405824;0.018258959461766016
134.0;1.4048857167197364;0.029368151216547924
135.0;1.3862442459679554;0.019849675051189845
136.0;1.3822036123773014;0.024532729077854136
137.0;1.4157715561695283;0.020861149641397615
138.0;1.3751526743170452;0.029747718002398598
139.0;1.4046903282667784;0.025886641844224144
140.0;1.39779774431135;0.023127167323249
141.0;1.4297875969922333;0.011978096294247103
142.0;1.4164447867712524;0.017196129307970848
143.0;1.3852218190104384;0.025745159366205913
144.0;1.3926414542440662;0.02331201625553688
145.0;1.3422393268854924;0.018294749425502476
146.0;1.3913367092614128;0.023779791176704708
147.0;1.400158200081437;0.018715731493057
148.0;1.4145066220642684;0.019562179006679118
149.0;1.429321710638893;0.04392884627800718
150.0;1.4171882446445696;0.027045241336614352
151.0;1.3960438199909744;0.015127385772559952
152.0;1.4110629195001545;0.025604017686651093
153.0;1.3891641660536995;0.01800722996160152
154.0;1.3525418923871169;0.024532367286629848
155.0;1.3707887641797813;0.019807928521354087
156.0;1.4332107188616723;0.021310647458422264
157.0;1.397552287331539;0.019849864701132158
158.0;1.3661162505843418;0.021863144071282214
159.0;1.4108014706886596;0.02286253201008317
160.0;1.4425224448734704;0.020489655689837682
161.0;1.3862611338093267;0.018688341550205878
162.0;1.3951872478166296;0.02628457477869151
163.0;1.3920022999012251;0.024551088063072636
164.0;1.432576111554534;0.022683760530463663
165.0;1.3862668580241013;0.018160549058691175
166.0;1.3872821387291752;0.022469894330523387
167.0;1.397174132800836;0.020470039909186194
168.0;1.3695651831903128;0.017356106277638308
169.0;1.3757984205943468;0.018489336940356368
170.0;1.3762760382000017;0.032792479843305564
171.0;1.430129409964268;0.028644438771938674
172.0;1.4476699192184805;0.02936670376755444
173.0;1.3904039744945857;0.03090882735065509
174.0;1.4372582170882398;0.023912475500306014
175.0;1.3865271750900805;0.021468515979612735
176.0;1.4195582125713233;0.013934292149289674
177.0;1.3693320104648705;0.01706711492011152
178.0;1.3605299121096073;0.013426914112831478
179.0;1.36786986416943;0.01896098012219275
180.0;1.4104151200865886;0.018675677506480772
181.0;1.3614152320996302;0.02825519976881573
182.0;1.4034685598904937;0.02201775235898696
183.0;1.420286222105019;0.022775097588318152
184.0;1.4239554878023841;0.023487106903814073
185.0;1.4430438112147976;0.026340105857013157
186.0;1.4241862720704648;0.020215772292837688
187.0;1.3707802825602724;0.015808417429463192
188.0;1.3870777288112992;0.01320475581623247
189.0;1.38339454032071;0.020991411631128023
190.0;1.3868051361051221;0.02124828035945353
191.0;1.3600539340643878;0.015801880604853435
192.0;1.3891190296600104;0.020718031049598216
193.0;1.441586139811949;0.025408020595289266
194.0;1.384007607112497;0.021576650308685757
195.0;1.3814361846840755;0.019926305541491916
196.0;1.4150358844360589;0.018852267163251894
197.0;1.3873807735052843;0.02380079767362283
198.0;1.3992173934918803;0.018800474703205262
199.0;1.4290731778744756;0.017888646398375393
200.0;1.4344527989835099;0.02052941654262791
201.0;1.3955391973497668;0.01826312787825316
202.0;1.3523591965990003;0.02061746414248729
203.0;1.3958409223226353;0.01807047307841233
204.0;1.3747471647056417;0.025228654367914754
205.0;1.427282863161425;0.0201902320603881
206.0;1.4115517675834783;0.022996087154352134
207.0;1.3887276062213192;0.02681020757761313
208.0;1.4026495799277117;0.017128812585873843
209.0;1.3703809083408744;0.02431846746221713
210.0;1.4044791827522223;0.02727176157384658
211.0;1.3920808171332095;0.01985394317789351
212.0;1.41202007756982;0.023344439089205055
213.0;1.4270403259536844;0.018245989485956085
214.0;1.3845533014278544;0.014454907837181454
215.0;1.4159765295830042;0.02835904408471859
216.0;1.4133196596244395;0.021595828727091045
217.0;1.3545456476232791;0.018509092803760733
218.0;1.3989899757598823;0.01747922270869945
219.0;1.3785120346628943;0.019909837681050934
220.0;1.4241432030733725;0.016009785102167762
221.0;1.3729073985864733;0.02440310988051427
222.0;1.391365204283252;0.028085969519623683
223.0;1.4081417329428607;0.021614271111884915
224.0;1.428418999430881;0.0184310975840719
225.0;1.4208315323963112;0.02661499993809349
226.0;1.397058497504691;0.01400425845388352
227.0;1.3791637903293361;0.017770069461506457
228.0;1.3665805053678057;0.02512958090115149
229.0;1.3900882162816937;0.02099090453232481
230.0;1.3996209180795378;0.017545020332987174
231.0;1.4032448256368442;0.021442300270598392
232.0;1.3934060737290628;0.01900358147340173
233.0;1.4092024857252847;0.025947006164078273
234.0;1.4569063584296527;0.019899775385130554
235.0;1.3790946547450051;0.027060152945703877
236.0;1.384026293319735;0.018864156430834843
237.0;1.3890990794766862;0.02617809210479938
238.0;1.361106004122704;0.021360698601438993
239.0;1.4045067262495534;0.025993578666642127
240.0;1.3959736120772188;0.01688054405815451
241.0;1.459523969771578;0.01956747282525979
242.0;1.3748929882816894;0.021422147912327088
243.0;1.3845129309416198;0.022291405401183798
244.0;1.4010425428189353;0.024108910801657103
245.0;1.4301393088936163;0.015043022621010444
246.0;1.399141805732528;0.020641905226758128
247.0;1.3563540857712906;0.024472069424517157
248.0;1.38091239919404;0.013095033340451747
249.0;1.391951425271289;0.01660435050931817
250.0;1.4023504152756405;0.02073931194695834
251.0;1.4390738274016273;0.023418309589016084
252.0;1.4193154578512883;0.02221447211057944
253.0;1.3504208034495355;0.020504822738409593
254.0;1.4116373404080824;0.01934533099493574
255.0;1.3771454036682027;0.017965693990445848
256.0;1.39499015050884;0.02107323822043575
257.0;1.4183586320425163;0.019902270890260768
258.0;1.4289696185978855;0.019379678242499282
259.0;1.4092824661922463;0.02535893869433832
260.0;1.3647470032229418;0.015963675177230147
261.0;1.4012836989415174;0.02142483524644026
262.0;1.3709048407206286;0.01677064000928485
263.0;1.4058997791507108;0.02120118118291362
264.0;1.3781877239304834;0.01914048211090511
265.0;1.402731704883868;0.02329264013777635
266.0;1.420968698628699;0.023614965411615316
267.0;1.4042593928848959;0.027078877252132268
268.0;1.4104200777495692;0.022653306777712767
269.0;1.4413424156231442;0.02533747453042775
270.0;1.3835637255312645;0.017951096948336073
271.0;1.376839906830616;0.017839666750171693
272.0;1.3996474693703376;0.023889436329150356
273.0;1.3855562898815448;0.01679106278884261
274.0;1.3832209706335061;0.013433609459323823
275.0;1.3884371528218862;0.017272245726805874
276.0;1.3627298708935514;0.022194698122006307
277.0;1.4201122147100707;0.014196773385156125
278.0;1.400728414276336;0.024343809531900597
279.0;1.4127509845805186;0.027317495532761023
280.0;1.4460097250548585;0.019745317947980037
281.0;1.3996668327494053;0.02220161589146809
282.0;1.4034717218097723;0.01681772249466137
283.0;1.3584890297487717;0.01879474601807018
284.0;1.3829132388652425;0.019399897999439482
285.0;1.389129200036509;0.020480662505936713
286.0;1.4243304330889521;0.018081066704796617
287.0;1.3950479015284194;0.02275281433022662
288.0;1.4313392743704807;0.01882396561749064
289.0;1.3832882016082249;0.018667584173492253
290.0;1.3847221487313655;0.019626228097708354
291.0;1.3469335834782905;0.01577166998223024
292.0;1.4173623882873931;0.026088305789871844
293.0;1.4250958320350813;0.01856563019017533
294.0;1.4260675013988486;0.023171805422428582
295.0;1.4258376347908757;0.01781331279998224
296.0;1.3899912049521987;0.024697049362241416
297.0;1.3703852737204847;0.01913009412318666
298.0;1.3604816770956114;0.020408152664767643
299.0;1.3836891628297243;0.022301297349444107
300.0;1.4167093787943719;0.01874094416351977
301.0;1.3946477669821147;0.023337238532405054
302.0;1.4305082005530894;0.022892186847006224
303.0;1.3835655675261416;0.017524786397516635
304.0;1.3905187481569663;0.025365625010538382
305.0;1.4105039299382258;0.025313977342388525
306.0;1.4385511542151308;0.027428961527350106
307.0;1.4155251307059982;0.02997976226969786
308.0;1.3584408346757684;0.016898112991215318
309.0;1.375300016191252;0.014843008864374736
310.0;1.3782284384267012;0.011412074032694243
311.0;1.4176044184569139;0.01901015677068347
312.0;1.361206372645535;0.016642470393282885
313.0;1.4074903757518467;0.021172484799740425
314.0;1.419039121006855;0.027725354103243248
315.0;1.4095932475447979;0.022797701612218713
316.0;1.4060937766713824;0.020499971253170497
317.0;1.4169903554803958;0.01981763864004816
318.0;1.3949651610839413;0.01859023845972672
319.0;1.4222731769938568;0.015301516506128076
320.0;1.4040165526051809;0.022325594079961552
321.0;1.3958955790994176;0.01635757616630369
322.0;1.3667303383915166;0.018256710324727275
323.0;1.3674901678765699;0.01672345169320992
324.0;1.3760261172812511;0.01462632111913864
325.0;1.3653322329975472;0.02067775187926422
326.0;1.3932627167340326;0.026533799374618642
327.0;1.4262427301065483;0.020940699723756763
328.0;1.4603698586327603;0.01666869060585741
329.0;1.3893045411477913;0.02760204515842841
330.0;1.4334620861743037;0.023241316146257917
331.0;1.382672854063305;0.021790216595697548
332.0;1.392260089842659;0.022900300666080852
333.0;1.3632361395734458;0.021426135916270773
334.0;1.4477665464627298;0.01808300204336673
335.0;1.4183344004828553;0.022052838047821807
336.0;1.378619543213748;0.020596400755021362
337.0;1.3759130003131066;0.020131487046181163
338.0;1.403452514509819;0.017140602830234643
339.0;1.380679437778812;0.013752383564326596
340.0;1.3467673225936183;0.020000595683927966
341.0;1.425020825354084;0.022781023212286096
342.0;1.4115892703036224;0.018860455861284396
343.0;1.3851912985300652;0.027966245208047046
344.0;1.3937258430654318;0.035493718647673866
345.0;1.4314565134979902;0.017624366460027106
346.0;1.4114428156153402;0.024759812153129734
347.0;1.4346242091455677;0.020243397592106086
348.0;1.3726620128519107;0.023429422377910722
349.0;1.3553311705285536;0.022890054919578292
350.0;1.403884305684802;0.02224271100636209
351.0;1.4185724727706097;0.025825249271970257
352.0;1.3803194354862598;0.013364454260214337
353.0;1.4016208817547227;0.01969482103229484
354.0;1.3902458836731986;0.021442858155150072
355.0;1.4324020107815656;0.015310568760069651
356.0;1.407643026384544;0.031246949927720973
357.0;1.3852733866514038;0.015816451288036448
358.0;1.4184330525547133;0.02248908406169396
359.0;1.3985317989226553;0.014790799678362571
360.0;1.4088395783116432;0.02342898093065712
361.0;1.3719220101538372;0.024682553490464876
362.0;1.36555281812597;0.016515248654838045
363.0;1.3564613052258172;0.02180016267223235
364.0;1.4003110565805454;0.015557011422338556
365.0;1.4117792445922137;0.02614902580431451
366.0;1.4086160752602839;0.021465527191545177
367.0;1.438441875048566;0.024200503310550535
368.0;1.4586635612849108;0.023019820266734353
369.0;1.3855006603212956;0.018040254638603308
370.0;1.3922851303175023;0.01936449402071062
371.0;1.3788383696084683;0.019325991643368415
372.0;1.3770219573548805;0.015720333047630465
373.0;1.4085769729774822;0.01651640798230688
374.0;1.3813898652049528;0.015258984645148924
375.0;1.377947212609933;0.02262054280200971
376.0;1.3690786599199893;0.01488085287935767
377.0;1.397953175017963;0.02540339313200492
378.0;1.4469756450203755;0.029790330975446103
379.0;1.4395618130894252;0.015629791157835495
380.0;1.3605404234697505;0.020528358786444535
381.0;1.3984836469401172;0.023496127303971995
382.0;1.3873467258287;0.032678962274589926
383.0;1.4287165066109666;0.026721135819833222
384.0;1.4004579576962797;0.018411648583545184
385.0;1.4279299148996316;0.016962047858434925
386.0;1.3782659537575006;0.012836764642701996
387.0;1.372779842956736;0.019653792505840675
388.0;1.3815080741068773;0.015873322311645816
389.0;1.3861541149789056;0.020335774919995223
390.0;1.4215968475573126;0.015196565433288761
391.0;1.3966312744689875;0.02098495307053452
392.0;1.3907279075648389;0.019744621613827472
393.0;1.4185623179070737;0.02638742436569403
394.0;1.3986008122915499;0.01851172697121512
395.0;1.3905174566929852;0.0157307532487762
396.0;1.3837177888289127;0.019125326528593674
397.0;1.3821540624430335;0.026998782636208928
398.0;1.4198725972890087;0.023953358110250237
399.0;1.4340837426557087;0.019004418888855776
